Nothing,Left,Main,Right
86.21372,86.36319,86.26072,85.075165
85.65627,85.905,85.73227,84.45037
88.46856,88.32578,88.52794,87.25284
86.36338,86.114265,86.29905,85.1526
85.48898,85.31333,85.40567,84.260475
87.40165,87.02624,87.42379,86.11986
84.7332,84.39134,84.646454,83.49588
83.583336,83.26823,83.5563,82.39406
84.71227,84.16932,84.83231,83.552826
82.9286,82.413666,83.07273,81.83951
79.470566,78.95328,79.618034,78.52249
76.8598,76.31908,77.05162,76.03945
74.27633,73.64795,74.49712,73.62424
72.0968,71.39496,72.29479,71.60416
69.24289,68.57147,69.40386,68.81737
65.02015,64.33989,65.09404,64.711296
66.6448,65.98215,66.80503,66.3518
65.949455,65.313705,66.137566,65.694664
62.28903,61.610092,62.405846,62.17446
63.89196,63.22689,64.09448,63.79468
62.02619,61.36924,62.221043,61.99623
61.342865,60.709194,61.562565,61.343666
59.342854,58.7031,59.545635,59.4259
54.994003,54.369766,55.13156,55.167377
56.949303,56.590202,57.22652,57.081142
58.381058,57.761677,58.657486,58.48737
60.335335,60.064453,60.78649,60.391476
62.479874,62.61376,63.148033,62.472904
64.75049,64.69799,65.409546,64.63113
62.6687,62.6451,63.320004,62.616688
59.889412,59.894238,60.518955,59.92663
62.289833,62.007328,62.862247,62.214012
58.257507,57.960815,58.757454,58.32909
53.812813,53.52394,54.239483,54.02803
52.901344,52.628944,53.33983,53.157288
51.90438,51.61628,52.309135,52.201927
53.78505,53.806885,54.38724,54.093563
55.94249,55.749565,56.518654,56.161278
53.141144,52.938835,53.654,53.444828
50.152184,49.991318,50.67111,50.53882
45.91331,45.786156,46.392033,46.406536
47.732994,47.396965,48.130276,48.1412
46.50095,46.195675,46.92278,46.96211
44.486103,44.205475,44.890026,45.02663
46.89556,46.71082,47.43521,47.441216
49.182716,49.152664,49.876286,49.743683
51.653305,51.89176,52.53176,52.200214
54.01118,54.006042,54.827984,54.46947
52.985237,52.97882,53.75492,53.45857
49.492096,49.46466,50.1516,50.023106
49.27437,49.2491,49.925716,49.81767
48.245777,48.23001,48.89345,48.81828
49.62976,49.473755,50.263775,50.216396
46.498844,46.366768,47.097424,47.164387
42.58841,42.51546,43.191086,43.331497
45.121292,45.21834,45.89271,45.845215
46.730133,46.620827,47.51294,47.483284
42.662415,42.608284,43.273342,43.516804
45.584946,45.637123,46.376553,46.38725
42.40526,42.495007,43.12524,43.262974
41.780727,41.88316,42.489994,42.681858
40.5863,40.708656,41.299866,41.513176
43.66253,43.876236,44.533978,44.543365
39.38102,39.626926,40.12777,40.32237
39.019928,39.28114,39.768627,39.980526
35.54158,35.826897,36.24447,36.54825
36.507843,36.63577,37.22219,37.597885
33.544174,33.69609,34.229507,34.6464
37.02517,37.290077,37.892246,38.062153
37.00172,37.262756,37.924637,38.045532
32.157845,32.485504,32.959564,33.236446
30.99301,31.316877,31.776104,32.0922
29.029272,29.366812,29.804564,30.118996
25.726927,26.0607,26.425869,26.790081
27.221193,27.391668,27.97452,28.479431
24.439775,24.575813,25.174503,25.690845
22.70827,22.874844,23.486536,23.996292
18.742035,18.91972,19.537128,20.05365
15.616095,15.844001,16.480503,16.969322
14.460372,14.704777,15.37803,15.84859
11.111867,11.337663,12.012574,12.487819
9.058096,9.264529,9.92152,10.390463
6.4141183,6.6229196,7.299204,7.7582054
6.1818185,6.359574,7.0637083,7.544032
2.5129602,2.6899817,3.3372746,3.7630851
2.3079946,2.4972975,3.2499037,3.5849636
1.8824526,2.0911343,2.8945274,3.1531217
-0.13737045,0.08533226,0.8823291,1.0544317
-1.9670223,-1.7631718,-0.87322795,-0.74131703
-4.0598187,-3.9463413,-3.0701575,-2.6981308
-1.9791454,-1.6914192,-0.8836068,-0.87759423
-3.3894904,-3.1672418,-2.3833866,-2.3296883
-5.472255,-5.314491,-4.8650575,-4.3994794
-3.6614192,-3.3736265,-2.746437,-2.8161476
-5.2852173,-4.9857154,-5.0956035,-4.496092
-3.5691068,-3.2698848,-2.7609253,-2.922557
-4.9091334,-4.629085,-5.334275,-4.5116878
-2.5139387,-2.3029916,-2.2726493,-2.2949932
-0.34738386,-0.110279694,0.28341782,0.112990156
-1.0616497,-0.8264023,-1.2682284,-0.98337054
1.2224556,1.4779228,1.5567523,1.6575167
3.6770666,4.073733,4.184269,4.190977
6.2428412,6.865854,6.9187717,6.7462845
8.484964,9.319315,9.335724,9.044161
10.710931,11.577002,11.620947,11.307011
12.571003,13.264791,13.459284,13.24057
15.334307,15.865546,16.218517,16.056877
17.467205,17.796732,18.361897,18.326542
15.158725,15.464248,16.047054,16.038929
14.296616,14.631706,15.256867,15.213007
14.355092,14.612131,15.261099,15.298336
15.467794,15.572842,16.463642,16.793854
12.413914,12.479622,13.421061,13.757445
10.093925,10.126632,11.121026,11.439044
8.603971,8.564761,9.594369,9.938985
7.0544105,6.990437,8.084193,8.413574
6.3583646,6.287025,7.467169,7.7775383
3.429299,3.3595335,4.583763,4.853651
1.8150965,1.7041057,2.9154282,3.1821916
0.8172623,0.6852268,1.9687444,2.160567
0.31159365,0.20613609,1.6021396,1.6770332
-1.606294,-1.7536427,-0.4189595,-0.31179166
-2.060631,-2.2747495,-1.0117997,-0.7336705
-0.14626633,-0.20212807,1.1202356,0.9711082
-0.9641403,-1.0010239,-0.7376822,-0.12399028
0.6676861,0.72352254,1.4173414,1.4465234
0.16669716,0.17716442,1.0257875,1.0775812
-1.2116932,-1.2580763,-1.4572271,-0.34278607
-0.15845715,-0.1691729,-0.05156602,0.49335074
2.0495937,1.9490217,2.7725964,2.5447085
-0.090353355,-0.2035786,0.2648331,0.43018317
1.4969288,1.5243295,2.5474024,2.082194
0.09926285,0.07913719,0.033128366,0.3785293
0.8534275,1.0104717,1.4888169,1.4086263
1.8986689,2.2743733,2.6549358,2.4543192
0.17493214,0.66511667,1.1071945,0.6860769
-0.5603527,-0.07867397,0.44145215,-0.1942179
-0.72851026,-0.29400694,-0.05340995,-0.5101197
0.15213646,0.54913175,-0.29410732,-0.027784575
0.97215617,1.5844454,1.4874426,1.0147808
1.1444083,1.7836336,1.0002695,0.9503386
2.605306,3.3444607,3.3460956,2.5366805
4.7288394,5.5086293,4.615653,4.315116
5.356693,6.213835,6.0806575,5.1295304
7.2822394,8.088972,6.550662,6.4848256
6.805598,7.71437,7.0530014,6.44267
8.39854,9.005622,9.1714,8.318644
7.0456915,7.7250905,7.120677,6.6641583
8.955417,9.721221,8.412217,8.386634
9.702331,10.174268,10.053746,9.5561905
11.207602,11.516938,11.857055,11.222118
10.588431,10.871494,11.128052,10.599344
-10.306768,-12.06164,-2.436633,-8.758275
-10.268029,-11.662962,-4.3695383,-8.916347
1.527208,1.3600363,2.5153685,2.8097723
-2.326769,-2.6010425,-0.08426942,-0.16117214
-5.0314116,-5.302753,-3.0546713,-2.5934746
-6.0888486,-6.3740764,-4.533761,-3.6352065
-7.414088,-7.838115,-4.9556155,-4.3146095
-7.8798523,-8.398861,-5.519347,-4.8557568
-4.930144,-5.6082435,-2.5765686,-2.2965233
-3.5074427,-4.2324176,-2.241499,-1.1235144
-0.7545856,-1.5850779,0.90617764,1.3590705
3.202378,2.2202427,4.933717,4.9899044
3.9291332,2.893432,5.396837,5.7341633
7.598329,6.561375,9.135952,9.236
6.844568,5.854509,7.9438467,8.334085
9.360577,8.410998,11.03076,10.80085
9.136766,8.173511,10.236145,10.459034
12.221222,11.351743,13.792331,13.441026
15.356259,14.570751,16.904816,16.54891
12.315996,11.657112,13.95422,13.5123825
14.21748,13.612529,15.948251,15.385172
26.632656,24.601534,25.94954,23.089397
33.01062,30.604513,32.656334,29.57084
35.842663,33.498318,36.461018,32.898273
30.74908,28.470058,30.6398,27.833897
8.653725,8.28517,9.672126,9.808861
-10.392199,-12.115076,-9.887425,-8.652911
-13.974245,-25.058708,-18.885973,-20.286404
-16.55219,-27.34629,-21.80922,-22.577326
-17.903776,-28.35959,-23.515696,-23.74575
-19.120142,-29.278383,-25.025906,-24.772629
-16.78707,-26.906322,-23.140182,-22.38779
2.209995,-9.21364,-6.2199183,-3.7986376
-12.929888,-24.141521,-19.35603,-18.806896
-20.170639,-30.91883,-25.292786,-25.756567
-20.678553,-31.400915,-25.723455,-26.221384
-21.181818,-31.875483,-26.15985,-26.680468
-21.696815,-32.36325,-26.600157,-27.151255
-22.21725,-32.856247,-27.044765,-27.627012
-22.742758,-33.353985,-27.4938,-28.107315
-23.273382,-33.856525,-27.94722,-28.59223
-23.809216,-34.363968,-28.40508,-29.08184
-24.352894,-34.878975,-28.86978,-29.579954
-24.9095,-35.406662,-29.345888,-30.09383
-25.471312,-35.93925,-29.826445,-30.612373
-26.038397,-36.47679,-30.311506,-31.135635
-26.610819,-37.01935,-30.801128,-31.66368
-27.188553,-37.5669,-31.29528,-32.196476
-27.771727,-38.11956,-31.794083,-32.734158
-28.36027,-38.67726,-32.29747,-33.276634
-28.954325,-39.24015,-32.80556,-33.82405
-29.553833,-39.808163,-33.318302,-34.37637
-30.158918,-40.381416,-33.835808,-34.933674
-30.769583,-40.959915,-34.35809,-35.49599
-31.288445,-41.44594,-34.792202,-35.967648
-31.783375,-41.907593,-35.203,-36.41538
-32.280285,-42.37109,-35.615383,-36.86517
-32.775158,-42.832882,-36.026234,-37.3146
-33.273582,-43.297867,-36.43988,-37.767063
-33.775566,-43.766098,-36.856358,-38.22257
-34.28117,-44.237587,-37.275707,-38.681187
-34.785828,-44.707928,-37.69312,-39.138493
-35.267723,-45.15594,-38.085674,-39.57341
-35.753586,-45.607563,-38.481434,-40.011745
-36.24341,-46.06278,-38.88039,-40.453514
-36.735897,-46.520763,-39.281307,-40.897938
-37.23096,-46.98147,-39.684093,-41.344986
-37.72801,-47.443916,-40.088367,-41.79364
-38.222336,-47.903564,-40.48991,-42.2394
-38.71088,-48.357246,-40.88565,-42.67896
-39.18008,-48.790035,-41.26318,-43.097187
-39.653057,-49.22627,-41.64373,-43.518665
-40.12989,-49.665997,-42.027355,-43.943462
-40.6106,-50.109238,-42.414074,-44.37158
-41.07956,-50.54013,-42.79015,-44.78822
-41.546024,-50.968063,-43.163727,-45.20215
-42.01579,-51.398956,-43.539898,-45.618866
-42.425392,-51.770912,-43.861553,-45.977943
-42.829395,-52.136993,-44.178307,-46.331036
-43.231537,-52.500927,-44.49329,-46.681812
-43.63698,-52.86781,-44.81084,-47.035366
-44.045746,-53.23766,-45.13097,-47.391716
-44.457897,-53.610535,-45.453724,-47.750904
-44.87343,-53.98644,-45.77911,-48.11294
-45.29239,-54.365402,-46.10716,-48.477863
-45.71481,-54.74747,-46.437893,-48.84569
-46.13639,-55.12815,-46.767075,-49.211926
-46.55695,-55.507698,-47.094326,-49.57612
-46.980145,-55.885933,-47.448765,-49.940483
-47.368217,-56.22834,-47.76517,-50.267044
-47.748215,-56.56216,-48.072197,-50.58431
-48.131535,-56.898895,-48.381954,-50.904293
-48.50524,-57.226517,-48.68091,-51.21307
-48.860725,-57.53763,-48.96192,-51.506207
-49.21281,-57.845642,-49.239296,-51.79664
-49.541096,-58.130524,-49.494335,-52.06455
-49.68824,-58.241005,-49.581844,-52.16342
-49.817917,-58.333626,-49.64888,-52.24621
-49.94636,-58.424732,-49.714005,-52.32754
-50.074944,-58.51566,-49.77881,-52.40861
-50.203716,-58.606506,-49.843357,-52.489475
-50.332645,-58.69718,-49.907593,-52.570076
-50.461758,-58.787758,-49.971565,-52.65048
-50.591084,-58.87824,-50.035267,-52.730682
-50.720615,-58.968624,-50.098713,-52.810673
-50.85038,-59.058914,-50.161907,-52.8905
-50.980385,-59.149155,-50.22486,-52.970142
-51.11066,-59.239338,-50.287598,-53.04963
-51.241196,-59.329464,-50.350094,-53.128956
-51.372044,-59.419586,-50.412395,-53.208157
-51.427242,-59.43364,-50.400517,-53.21089
-51.45304,-59.417953,-50.359493,-53.18365
-51.478218,-59.4013,-50.317364,-53.155323
-51.50276,-59.38368,-50.27412,-53.125923
-51.52668,-59.365097,-50.229744,-53.09544
-51.549973,-59.34554,-50.184235,-53.063885
-51.572647,-59.325024,-50.137604,-53.031235
-51.59473,-59.303566,-50.089863,-52.997528
-51.61506,-59.27985,-50.040653,-52.961903
-51.61531,-59.233078,-49.984413,-52.91057
-51.614803,-59.185154,-49.926994,-52.858044
-51.61356,-59.136116,-49.86841,-52.80433
-51.611565,-59.08593,-49.80866,-52.74943
-51.60882,-59.03462,-49.747723,-52.693348
-51.603783,-58.981876,-49.68824,-52.635204
-51.59755,-58.928513,-49.629784,-52.575905
-51.59058,-58.874016,-49.5702,-52.515415
-51.58288,-58.818398,-49.509506,-52.453728
-51.574425,-58.76164,-49.44767,-52.390846
-51.56524,-58.703766,-49.384724,-52.326775
-51.55926,-58.66533,-49.33846,-52.269154
-51.552826,-58.627094,-49.292217,-52.210842
-51.543854,-58.586407,-49.243034,-52.149662
-51.519707,-58.532642,-49.177143,-52.07358
-51.49478,-58.47789,-49.11021,-51.996304
-51.4691,-58.422153,-49.042225,-51.917816
-51.442665,-58.36543,-48.97321,-51.838123
-51.415478,-58.307724,-48.90315,-51.75724
-51.388832,-58.250355,-48.83321,-51.67701
-51.368717,-58.199356,-48.768814,-51.606064
-51.347992,-58.147514,-48.70348,-51.534107
-51.32668,-58.09485,-48.637253,-51.461166
-51.304783,-58.041355,-48.570118,-51.38722
-51.282326,-57.987045,-48.502094,-51.31231
-51.259304,-57.931927,-48.433167,-51.23641
-51.23574,-57.87601,-48.363365,-51.159534
32.177216,27.828382,32.343567,33.263786
31.214779,26.845018,31.862913,32.105618
31.251137,26.85208,32.35775,32.172413
-41.01579,-49.445107,-39.117577,-41.93124
-46.7429,-54.329716,-44.0355,-47.06168
-52.104313,-58.832764,-48.53946,-51.746243
-47.457855,-54.929077,-44.434505,-47.57525
-48.201805,-55.621086,-44.99147,-48.21854
-48.84752,-56.206,-45.460068,-48.75842
-49.535202,-56.82687,-45.97249,-49.340374
-50.22471,-57.449387,-46.485855,-49.92342
-2.780947,-12.075753,-4.7765913,-4.541174
19.14002,16.102608,9.467874,20.540749
8.733163,6.334205,1.3139821,10.703946
0.10117306,-2.1762197,-5.5484686,2.4424303
-2.9198964,-5.032145,-8.213112,-0.69761586
-5.167626,-7.0795083,-10.263052,-3.1267416
-7.254475,-8.940214,-12.128292,-5.340953
-9.535631,-10.995413,-14.222659,-7.73363
-10.522369,-11.81102,-15.083087,-8.817956
-11.681912,-12.778751,-16.186087,-10.146991
-12.50568,-13.388918,-17.102386,-11.134279
-12.331342,-13.162735,-17.020166,-11.036839
-12.408466,-13.170117,-17.16191,-11.183721
-12.365477,-13.064263,-17.233835,-11.221305
-12.336435,-12.966194,-17.34618,-11.276152
-12.309171,-12.882979,-17.441502,-11.320332
-12.23854,-12.776285,-17.474028,-11.303407
-12.2241125,-12.703454,-17.602028,-11.364152
-12.295293,-12.719828,-17.81454,-11.500444
-12.363424,-12.72688,-18.043764,-11.642375
-12.391421,-12.713025,-18.214157,-11.727151
-12.379719,-12.64333,-18.371923,-11.785044
-12.331119,-12.572252,-18.435032,-11.773672
-12.336326,-12.54821,-18.54808,-11.821745
-12.353197,-12.559976,-18.636911,-11.853579
-12.147923,-12.325007,-18.56128,-11.683912
-12.138158,-12.364564,-18.57066,-11.64229
-12.045213,-12.318701,-18.50489,-11.526523
-11.99049,-12.309346,-18.474604,-11.450651
-11.825609,-12.139579,-18.421227,-11.316185
-11.829716,-12.187759,-18.44672,-11.2972145
-11.647334,-12.005902,-18.376755,-11.1443205
1.2369353,-8.099216,-2.6018229,-3.345318
7.7658916,-1.972303,3.023306,3.1289756
-7.3805337,-8.506129,-13.733189,-6.610319
-9.067671,-10.2344055,-15.049866,-8.054248
-9.621529,-10.800499,-15.474687,-8.520265
-9.787938,-10.971254,-15.59806,-8.657449
-9.610963,-10.793221,-15.4591465,-8.507596
-9.224,-10.396098,-15.168088,-8.184743
-9.423763,-10.598227,-15.325753,-8.3558035
-9.411454,-10.585766,-15.316067,-8.345317
-9.201046,-10.37278,-15.149752,-8.16487
-9.304535,-10.477511,-15.231823,-8.253728
-9.578609,-10.756495,-15.442551,-8.484809
-9.482543,-10.657971,-15.371266,-8.405588
-9.363518,-10.537255,-15.278281,-8.304252
-9.372866,-10.546712,-15.285668,-8.312328
-9.208608,-10.380468,-15.155808,-8.171371
-9.383561,-10.55751,-15.294112,-8.321458
-9.559468,-10.736889,-15.428321,-8.468986
-9.538395,-10.717919,-15.406804,-8.448265
-9.242242,-10.414461,-15.1824875,-8.2003975
-9.383477,-10.557397,-15.293885,-8.321353
-9.263141,-10.435568,-15.199053,-8.21831
-9.517008,-10.693246,-15.396756,-8.434078
-9.413477,-10.587766,-15.3175125,-8.347018
-9.510099,-10.686185,-15.391599,-8.428353
-9.251353,-10.423663,-15.189721,-8.208179
-9.229051,-10.401132,-15.172021,-8.189026
-9.369741,-10.5434675,-15.283082,-8.309632
-9.344939,-10.51836,-15.263521,-8.288335
63.879333,64.46748,50.68701,59.95811
64.47184,64.814514,51.813225,60.61057
64.139435,64.29397,52.08675,60.382343
63.091755,63.121105,51.63121,59.40788
62.10493,61.962578,51.26489,58.525486
61.47299,61.25995,51.313396,58.080647
59.860016,59.60939,50.4302,56.824524
58.67417,58.37568,49.95316,56.042458
58.028908,57.79657,50.146847,55.702915
57.991978,57.838223,51.04092,56.02391
58.377308,58.328903,52.43527,56.76536
59.011875,59.00202,54.010838,57.685673
60.423862,60.448074,55.94757,59.35878
62.02691,62.044586,58.02283,61.254345
63.592796,63.540543,60.09977,63.19754
65.33714,65.13785,62.419827,65.37161
67.582146,67.1338,65.220856,68.09414
72.13912,71.66569,70.26561,72.684006
76.38618,75.9787,75.03033,76.92
80.42499,80.047806,79.68631,80.98089
83.26557,82.88388,83.097374,83.90371
86.20741,85.868645,86.22276,86.81385
86.40838,85.983734,86.456726,87.170456
85.000496,84.508156,84.602165,85.78588
87.24025,86.70355,87.40342,88.10508
85.56833,84.98253,84.94464,86.330734
87.95638,87.31119,87.87128,88.812996
86.3065,85.63383,85.89211,87.11679
84.0823,83.38835,82.83126,84.75768
87.795845,87.09638,86.928986,88.4019
91.41747,90.70039,90.96716,91.91496
94.158485,93.41427,94.15724,94.61732
93.21906,92.47355,92.843925,93.633575
95.9113,95.140625,96.0696,96.29756
93.77491,93.0164,93.37683,94.033104
95.88696,95.07395,95.99383,96.1619
98.17898,97.398186,98.468666,98.39226
97.47178,96.641685,97.74114,97.70319
99.73629,99.00238,100.137505,99.83081
96.83567,96.073326,97.147255,96.97796
98.61633,97.8316,99.01744,98.592766
97.72744,96.91449,98.07276,97.686584
99.06957,98.15166,99.435104,98.86189
96.05273,95.23835,96.35646,95.924194
96.74641,95.952545,97.09615,96.59293
95.429405,94.76488,95.81509,95.34082
94.942894,94.26617,95.30045,94.836365
92.14503,91.587906,92.46589,92.12597
89.36324,88.80959,89.5938,89.381424
90.29301,89.77574,90.57012,90.300964
90.02623,89.462585,90.21365,89.9895
91.41538,90.84011,91.5866,91.207886
89.223495,88.738556,89.34132,89.06362
90.00704,89.61243,90.13485,89.78776
88.87006,88.55387,88.93598,88.63687
87.542725,87.29483,87.509,87.2701
88.2274,88.094765,88.21992,87.912766
88.915245,88.90742,88.953026,88.591835
89.61222,89.73495,89.70153,89.282364
90.40062,90.62494,90.56957,90.04794
91.467026,91.77869,91.65179,91.07481
92.58279,92.982414,92.77761,92.15056
93.64394,94.13103,93.846855,93.17555
94.58797,95.163574,94.804214,94.091
95.532776,96.19338,95.76867,95.007614
96.38697,97.08725,96.65002,95.86415
97.203094,97.942764,97.49361,96.68283
97.92524,98.70812,98.2407,97.40758
98.992485,99.77142,99.314064,98.38029
99.65773,100.45743,100.01877,98.96957
99.95496,100.82831,100.50143,99.27673
101.18287,102.06644,101.607994,100.47679
101.37502,102.32214,102.01132,100.696976
102.86518,103.74362,103.27809,102.20241
100.62233,101.55581,101.12802,100.01582
96.41761,97.40476,96.82712,95.83313
97.96876,98.84727,98.23685,97.418396
98.75072,99.643326,99.20877,98.218636
95.8245,96.75194,96.21612,95.308624
92.76526,93.73067,93.07005,92.25648
93.49326,94.47256,93.984665,93.01244
90.695694,91.78089,91.119804,90.19766
88.34582,89.48484,88.72332,87.84921
89.11525,90.339,89.71447,88.5809
87.3888,88.67558,88.03237,86.84502
85.27066,86.61742,85.941154,84.72812
86.99196,88.3467,87.64766,86.35674
85.37293,86.792145,86.05475,84.72473
82.53615,83.96953,83.17784,81.92152
84.33891,85.722885,84.934586,83.66821
82.03038,83.419624,82.58608,81.39059
84.398964,85.59538,84.851204,83.73213
86.4174,87.37277,86.872215,85.76028
83.43179,84.32603,83.702385,82.82726
85.33625,85.95319,85.73148,84.8486
82.18305,82.719406,82.43304,81.79993
84.41816,84.899826,84.81452,84.06595
80.34994,80.73351,80.553444,80.118805
82.65118,82.979836,82.99966,82.45009
79.57191,79.826416,79.735596,79.49882
81.575935,81.47838,81.843864,81.65412
77.58119,77.34784,77.725624,77.79512
80.18781,79.8845,80.47069,80.472946
80.92724,80.53025,81.17652,81.29936
79.15789,78.62574,79.337814,79.5959
76.126915,75.462456,76.158005,76.57939
78.99029,78.256805,79.13679,79.531586
76.86879,76.038605,77.002754,77.41096
77.65217,76.75462,77.74633,78.2722
80.389626,79.3881,80.59485,81.07919
79.620575,78.52237,79.76127,80.36307
81.89664,80.66678,82.19609,82.69173
80.712074,79.468445,80.95105,81.449814
80.10584,78.732925,80.42625,80.93472
78.46601,77.14501,78.66459,79.17617
80.4952,79.014626,80.8615,81.2917
82.21807,80.59066,82.8061,83.121925
80.24951,78.52227,80.84462,81.25265
78.493996,76.85885,78.89382,79.42067
80.22762,78.41072,80.85671,81.28837
77.56651,75.904785,78.03699,78.54803
79.44972,77.60428,80.10264,80.55139
77.52195,75.65254,78.2061,78.713684
79.74728,78.08805,80.49132,80.62408
77.214615,75.533066,77.95681,78.17908
77.43605,75.76028,78.2694,78.40292
73.74437,72.11808,74.50921,74.73692
72.54593,70.97316,73.33738,73.503525
72.13559,70.54478,72.94049,73.084526
73.551216,72.08823,74.454765,74.368996
71.500305,70.0319,72.3765,72.33736
71.37146,69.869095,72.2753,72.22153
70.290215,68.793045,71.1686,71.13844
70.185715,68.75282,71.04603,70.99361
69.63605,68.31597,70.446976,70.3779
67.86403,66.5615,68.62902,68.618095
64.99171,63.704784,65.576256,65.78818
65.25808,64.20497,66.01351,65.85543
64.1811,63.19615,64.84364,64.7235
62.519104,61.58574,62.98896,62.99204
61.59942,60.745224,61.86465,61.977253
61.34968,60.55545,61.466454,61.64537
61.185646,60.656685,61.63902,61.15479
59.34089,58.784714,59.648357,59.394783
57.123127,56.546913,57.14501,57.257824
54.61481,54.020836,54.40482,54.832806
54.71122,54.324387,54.784336,54.647877
54.139664,53.935295,54.028175,54.025173
54.621788,54.523506,54.71785,54.440014
54.4964,54.534737,54.61665,54.27781
53.862907,53.993946,53.97932,53.62207
55.70092,55.514095,55.83161,55.614254
54.81152,54.737343,54.818268,54.75326
54.700363,54.788612,54.597614,54.59737
53.42455,54.071007,53.725033,52.985626
51.640053,52.25816,51.99143,51.248844
51.358963,52.029892,51.711933,50.834522
50.200737,50.934914,50.40767,49.481174
51.54725,51.946014,51.929585,50.95644
49.962097,50.408535,50.11468,49.233833
51.477905,51.557346,51.77886,50.896946
50.266556,50.374973,50.46097,49.549435
49.29887,49.43227,49.475437,48.418453
47.885468,47.96113,48.15797,47.099186
47.050198,47.153225,47.26526,46.123455
45.369694,45.50548,45.42357,44.455837
47.725533,47.32114,47.801945,46.81834
48.33766,48.313656,48.62933,46.939457
46.467705,46.44366,46.651066,45.35046
44.915195,44.90109,45.056126,44.040844
44.34986,44.44579,44.39556,43.377644
46.998276,46.590397,47.045406,45.933804
46.877045,46.40217,46.997726,45.824646
46.864304,46.405,47.02084,45.767246
45.75453,45.344597,45.8666,44.73149
45.39036,45.02541,45.49802,44.35031
44.328674,44.00371,44.40711,43.36131
46.189667,45.439236,46.2465,45.125072
45.345924,44.58988,45.41628,44.360382
43.885887,43.204254,43.824028,43.03481
45.334682,44.219494,45.25788,44.409416
45.177933,44.102905,45.082546,44.22751
44.36402,43.315742,44.186882,43.511204
44.91665,43.806408,44.91437,43.947384
44.570065,43.45555,44.57499,43.61041
43.767868,42.728363,43.57002,43.036232
43.783978,42.691353,43.745445,42.845608
44.3404,43.182423,44.482334,43.290115
44.257984,43.142235,44.322334,43.165142
43.789974,42.720024,43.762123,42.709335
44.36682,43.236748,44.5207,43.159626
-14.486792,-18.852697,6.5900946,-3.0011399
-22.547176,-20.156265,5.081691,-0.6606133
4.4791694,-9.915089,-2.509366,0.7628639
10.957513,-6.1888824,-2.076068,1.9153507
14.9896755,-2.200506,1.7527343,5.8435516
19.158312,2.0805075,5.8032713,9.992095
22.43849,5.591333,9.107537,13.281991
24.851498,8.415191,11.778355,15.6819725
25.633724,9.623317,13.180485,16.605389
26.981457,11.369911,15.183009,18.15792
28.897093,13.8930855,17.244738,20.388544
30.67605,16.286577,18.845438,22.669369
31.069933,17.04012,19.034481,23.423168
30.50759,16.655546,18.43613,22.945692
29.224804,15.311759,17.267958,21.470293
27.388334,13.266146,15.6291065,19.265774
25.098007,10.737106,13.563042,16.58182
23.014627,8.422826,11.596996,14.25344
21.571995,6.8581624,10.223588,12.691172
20.569519,5.844067,9.262844,11.644977
20.021154,5.371371,8.725539,11.09665
19.778881,5.2681336,8.472337,10.889543
19.789192,5.448319,8.431544,10.948247
19.852198,5.6774945,8.427367,11.0608225
19.949936,5.898539,8.466732,11.225146
19.738632,5.7626824,8.223033,11.031794
19.307945,5.3680177,7.7836876,10.569966
18.72208,4.7888074,7.206069,9.917771
18.055382,4.119532,6.555891,9.16787
17.406609,3.4693158,5.9211035,8.4378805
16.885344,2.9591315,5.428096,7.857273
16.504622,2.6088603,5.0782394,7.444189
16.245415,2.393718,4.8292723,7.1727037
16.206274,2.4062989,4.787034,7.1389484
16.344284,2.619161,4.9214897,7.2998266
16.554008,2.90294,5.118145,7.531012
16.7201,3.1343758,5.27178,7.712431
16.84583,3.3110325,5.3894596,7.8419795
16.935455,3.4414217,5.478837,7.925239
13.268388,-0.7216431,2.246972,3.681637
13.188519,-0.7656733,2.1730223,3.5922658
13.147996,-0.7630297,2.1327639,3.548988
13.1136,-0.75151885,2.101468,3.5122578
13.076604,-0.7429453,2.0634766,3.4721944
13.052517,-0.72281134,2.03551,3.444023
13.041313,-0.6911398,2.017539,3.4277012
13.026533,-0.6631428,1.9959785,3.407458
12.95573,-0.6872374,1.9275008,3.333079
12.862261,-0.7339865,1.8387195,3.2386181
12.686442,-0.860499,1.6816741,3.0629632
12.491352,-1.003142,1.5128862,2.8758924
12.296643,-1.1452576,1.3451492,2.6911337
12.07083,-1.3002459,1.1497413,2.4841406
11.730582,-1.5622717,0.8640424,2.1699765
11.391533,-1.8173939,0.5949718,1.8679969
11.131506,-2.0016868,0.3987533,1.647249
10.932508,-2.165365,0.23843585,1.4751308
10.724938,-2.3323648,0.07209407,1.2946212
10.520862,-2.4942625,-0.09101857,1.1171482
10.325139,-2.648444,-0.24813546,0.9460032
10.121155,-2.8106754,-0.41677177,0.7646568
9.93601,-2.9550827,-0.5720376,0.60227036
9.7660885,-3.084377,-0.71172225,0.4558947
9.627256,-3.179776,-0.81399715,0.34534764
9.492896,-3.2551095,-0.8992709,0.2274635
9.358944,-3.329168,-0.9853972,0.1078241
9.22668,-3.4020002,-1.0711163,-0.010632265
9.213726,-3.3410385,-1.0373386,0.001460325
9.359268,-3.100849,-0.812868,0.1924441
9.464368,-2.963331,-0.6756619,0.3167441
9.44481,-2.989332,-0.70155895,0.2928927
9.398034,-3.0506246,-0.7626647,0.23684813
9.373967,-3.0820348,-0.79399097,0.20814444
