Nothing,Left,Main,Right
55.49273,54.92706,55.966255,55.898426
66.81777,67.426834,67.19775,66.629456
99.690315,99.00691,99.707436,100.00486
30.111883,29.65816,30.077225,29.976357
7.5453963,-4.4951844,-1.5692338,-1.1499579
13.494427,13.341313,13.608183,13.483422
103.67962,103.31567,103.86027,102.52056
44.36988,45.564503,44.506104,43.49399
-25.146036,-31.259642,-31.979042,-26.906908
6.8165507,10.248148,3.2226648,3.0355089
8.919577,8.825976,8.442787,8.496737
69.27062,67.76549,69.542694,70.33759
6.5872254,6.6461873,6.3991766,6.339011
4.47689,4.2437663,4.6500597,4.832649
9.638687,9.488235,9.892475,9.972852
9.470157,-3.1327522,-0.9114965,0.37710404
6.9014235,6.91694,6.665717,6.6147785
104.78192,104.60224,105.08846,104.42456
29.726088,29.548716,29.665892,29.23697
33.186195,33.562634,33.868538,34.0133
74.30715,73.94606,74.30155,74.21948
61.45417,60.524017,61.300808,62.058598
19.369589,19.921515,20.249283,16.781132
31.372002,31.216799,31.406658,31.218647
71.011246,70.75714,71.16333,71.28331
9.793445,10.343388,10.040005,10.216622
-25.870533,-35.17549,-32.18703,-31.020613
62.43003,62.49425,55.78025,59.544525
47.42054,46.38271,47.248043,47.141552
6.894193,6.883018,6.134148,6.6371
63.6965,63.342262,63.78971,63.63466
7.258243,7.2227006,7.1668744,7.067482
17.247885,17.532747,17.466923,17.32482
15.763354,15.486444,15.6939,15.658027
40.445923,41.250366,40.770264,39.834316
13.987234,14.16708,14.833724,15.123458
44.26682,44.38099,44.00923,43.993557
46.26196,46.34185,46.135494,45.90906
14.411889,11.916824,15.327719,16.078579
85.739944,84.00444,82.91921,86.32129
62.130447,47.789513,49.382656,57.699734
9.720511,-2.0020187,-0.013621226,0.59776855
79.657776,79.43852,78.58236,79.53235
45.43241,45.794743,45.13251,44.400253
54.027946,54.378254,54.55453,54.390797
83.79571,82.539955,83.95153,83.96261
108.65238,109.21855,108.35009,106.55619
109.30481,109.55146,108.770546,108.4244
21.031713,19.965998,21.228634,22.383158
63.027588,62.848274,63.256687,62.923214
55.248238,54.758976,55.740204,55.430264
18.082525,5.227632,7.1190014,7.366931
83.02947,83.27429,83.25086,82.91131
81.8892,81.62633,82.11823,81.44718
39.1233,37.38845,39.27062,40.705242
53.02336,52.720856,52.80812,52.500546
61.31366,60.978912,61.53697,61.34113
82.278786,80.54186,83.20679,82.70475
16.784193,16.911201,15.333463,10.84424
6.70343,6.740586,6.5049696,6.4497695
53.40218,54.014824,53.692677,53.464798
30.949226,18.684439,20.425072,28.561329
98.76859,98.510666,98.63511,98.0518
45.789017,45.886047,46.77282,45.45612
28.345007,28.690235,28.617867,28.494867
94.13545,94.286026,94.378006,92.68637
8.696235,-3.896448,-1.7306298,-0.004776228
58.547874,57.612316,58.572575,59.039066
50.10177,50.079742,50.210022,49.565334
13.066109,10.713536,9.477268,13.314727
80.17409,80.273315,80.012146,79.78441
25.821993,25.451828,26.193684,25.564789
86.50385,86.417015,85.438995,86.011765
2.439431,-9.76729,-8.196325,-3.820806
-54.716278,-61.210564,-56.880825,-58.42169
28.173517,14.998568,17.132214,24.428604
1.674338,1.6104034,1.1969625,1.5653594
-21.320929,-30.660913,-27.889502,-26.988684
78.622185,78.80523,77.87443,78.3155
81.78477,80.78808,82.41936,82.13642
39.821228,39.137764,39.75825,39.705856
50.289265,50.457108,50.866146,50.809025
10.111696,-1.7833096,-0.1947545,0.9727099
40.761986,41.295357,40.969307,40.955418
11.598562,-1.3508803,0.64558136,2.2597864
9.498469,-2.8972967,-0.44985092,0.32598758
103.9923,105.271866,105.51291,103.31315
84.92246,83.69411,85.06614,84.98406
86.302124,86.68628,86.616936,85.92639
-0.26393354,0.22442947,0.34682667,0.42722487
47.12511,47.103542,47.963844,47.875706
91.56441,91.22731,91.1764,91.471146
130.28368,129.73758,131.05603,130.59528
86.97468,86.507355,86.92016,87.21745
70.882416,70.843796,70.40754,70.59517
-2.9471114,-2.728708,-2.0682454,-1.8048375
9.003328,-3.5710018,-1.4255046,0.1855066
27.75433,12.05801,16.506376,18.206142
103.389626,102.54885,103.35673,102.5741
44.968285,44.767853,45.01469,44.99981
88.234535,88.29969,87.92535,87.82146
61.347416,61.08819,57.78799,60.41067
27.688063,27.959597,28.14167,27.020555
16.14268,4.1574693,6.2074733,5.0216203
38.754143,38.280327,38.631332,38.714108
54.285156,54.108765,54.915848,50.010044
89.612625,88.4444,89.00014,90.551506
28.234385,28.223436,28.057415,27.437634
82.252266,79.11559,83.181526,83.76238
-68.173416,-74.97915,-65.55434,-68.434875
92.55965,92.46431,91.1822,91.63759
5.678235,5.169871,5.58568,5.6257434
12.844124,12.277977,12.956561,12.637881
13.55049,0.80818594,2.360527,5.173944
46.527203,47.14811,47.053337,46.802456
36.44568,33.006348,28.985388,29.293045
40.298702,40.593502,41.314747,39.932175
1.099898,2.190761,4.6730886,-3.2062442
70.44213,69.361496,70.02951,71.989365
7.1772084,7.08874,7.1554146,7.0466437
62.972492,62.378147,62.9989,63.294926
9.789729,9.941291,10.5772,9.760923
22.31146,21.964054,22.672504,22.125784
9.058907,-3.5283344,-1.3865718,0.23013522
59.648228,59.62584,60.405468,59.24716
11.983112,11.870861,12.234572,11.737807
100.988945,100.80214,100.919914,99.67071
8.702326,-3.8914535,-1.7260388,-0.00016616657
-8.290201,-25.561106,-17.938463,-19.828228
89.74028,88.72259,89.726555,89.87994
43.177708,43.333153,43.83722,43.03908
-20.67693,-28.744457,-24.736046,-26.60957
3.917209,3.126693,6.769911,-2.069266
-46.056847,-54.99654,-46.62328,-49.018444
7.2809186,-5.3471274,-3.2507277,-0.7926891
74.106285,72.20832,74.94513,74.25594
59.959526,59.882874,58.228,59.13779
38.067978,38.195805,38.281593,37.294083
38.5827,38.449585,38.435543,38.86179
32.58251,32.756744,32.71091,32.036922
8.4351,8.788996,8.087726,9.026989
33.024418,33.137974,33.501778,32.17972
9.385141,-2.8967283,-0.35553253,0.35251594
18.283686,4.84102,6.194748,8.864039
13.08442,12.964239,14.006263,13.191296
5.146281,-7.378375,-5.335889,-2.542102
83.76206,81.95875,84.45275,84.10121
26.367765,25.57646,23.977053,24.790817
61.499397,59.61495,54.098736,59.04141
8.339758,-4.244229,-2.1064782,-0.103885874
31.312271,30.978529,31.048687,30.602806
35.34126,35.383205,35.406918,34.793556
11.034553,8.748392,7.5121193,11.294296
31.566145,31.456518,32.163845,31.06123
11.71945,11.725855,12.145562,11.816147
28.60246,28.458529,28.653711,28.026028
41.299324,41.226524,41.271553,40.689545
26.415598,26.236872,26.797169,26.351543
59.966766,58.79806,59.984318,60.323154
51.970085,52.305267,52.984837,53.089455
102.39645,102.74821,102.69359,100.295074
3.5974586,2.957783,4.3910084,4.3109045
-27.671326,-34.226746,-34.4174,-29.697426
93.69707,93.75769,92.393456,93.65432
99.36154,98.62529,99.56877,98.749794
1.1431304,1.6118273,5.214302,-3.182329
-4.4776216,-4.114283,-3.2596478,-2.753505
11.788586,9.478392,8.197946,12.125623
0.32826102,-11.759432,-10.269339,-5.606597
93.75422,93.59579,93.68615,93.0562
11.941063,9.658104,8.302287,12.258802
7.8111396,-4.8082128,-2.6817913,-0.4183886
44.758224,45.175323,45.54862,46.07162
19.537352,19.676609,19.71252,19.585934
44.972477,44.28032,44.62561,45.01761
42.33497,42.80535,42.42975,41.38575
56.07597,56.561455,54.356277,54.20726
27.474422,24.024794,22.202335,23.290607
7.496179,-4.542146,-1.6093153,-1.1938221
16.517836,19.424688,21.462097,15.801127
8.675152,-3.8995807,-1.7649182,0.05541111
88.556526,87.33789,87.48238,89.34419
7.199495,6.8645663,6.9072924,7.0402727
10.700977,8.864098,12.403459,3.892608
6.626659,-4.732137,-2.5925627,-1.7942336
50.225166,49.475166,50.843655,50.62707
68.61281,68.46626,68.65053,68.1014
15.702746,2.84497,3.9394484,7.6930523
13.149973,12.506006,13.230063,12.967765
2.9068983,2.9455025,3.2107515,3.2265942
-1.6364979,-2.090988,3.8674994,0.8362291
36.50382,36.819572,36.721226,36.09131
9.602042,-2.2271764,-0.74077976,6.981909
74.430885,74.79611,74.51685,73.405365
8.387888,-4.236259,-2.0069876,-0.27016187
9.741642,-3.020953,-0.7317561,0.40010524
72.246376,72.39664,74.372795,72.39943
7.1706843,7.106026,6.66495,2.0707333
14.131454,14.217537,14.322169,13.787842
24.392569,24.158121,24.702183,24.848227
87.07124,85.597855,86.70463,87.146515
18.169855,17.43962,12.777398,18.228416
34.686066,34.56186,34.56764,34.303185
9.572422,-3.0451925,-0.8049716,0.40481496
5.7903514,5.3078704,5.745035,5.4593263
41.658936,42.104126,42.220036,42.154987
37.903088,36.942505,38.29626,38.038273
7.795161,7.8933244,8.384873,8.24878
23.105055,22.723063,23.14344,22.788565
25.96623,25.44187,26.488647,25.789158
10.92573,10.5531845,10.712736,10.795192
29.604748,30.108576,29.791529,30.063007
81.35003,80.5857,81.149796,81.33765
76.158104,74.932846,76.39551,76.31004
9.519668,-2.7876117,-0.22977008,0.42597318
-16.896355,-27.386976,-25.058958,-22.100512
78.474396,78.7508,78.445854,76.52027
48.286285,47.268326,48.66721,48.675392
86.67217,82.43575,88.43187,88.64969
-2.3886788,-2.0863216,-1.9013284,-1.5634034
85.87949,83.08198,86.80781,86.995575
84.21711,84.51039,83.949814,82.69597
9.235988,-3.3361614,-1.0765637,0.106519476
-57.07158,-64.08875,-59.786293,-60.720886
2.1196659,-9.599336,-6.1740704,-5.75206
49.879738,49.90971,50.461533,49.497852
9.070805,8.994523,9.329432,8.937772
54.687862,52.638702,45.908333,52.61257
15.207065,1.894832,3.5903783,3.841049
93.53991,93.403984,93.03161,92.865974
73.69033,71.05676,68.28042,74.24538
-46.49559,-52.441044,-48.789944,-50.508747
9.499648,-3.1337287,-0.85360706,0.25497317
65.60318,66.12874,66.44868,66.617935
91.97921,91.86508,91.692825,91.27075
82.07191,81.32951,82.22148,81.95708
35.428177,35.914795,36.078434,36.571835
10.536131,-1.6248766,-0.93197334,0.9734342
20.506699,7.8447433,11.232021,9.758788
100.012505,97.46977,100.60713,101.03939
95.504196,95.41691,95.41168,93.986435
79.012505,77.73698,79.75625,78.881424
40.423096,40.448532,40.684635,40.481056
68.6274,68.88721,68.69502,67.934944
54.133003,53.438896,54.158356,54.30604
35.070953,34.18459,35.53715,34.760033
88.06046,86.27413,85.883316,88.95498
39.12027,39.686375,40.37607,40.88351
96.637634,94.756096,95.54864,97.56063
9.346023,-3.228524,-1.0375098,0.36444497
15.648286,1.9888748,4.4746265,6.097031
93.64174,93.529816,93.77703,92.9406
-33.907543,-31.88547,-30.554167,-39.464397
18.127516,17.629107,18.559181,18.025402
106.397446,106.19451,105.91426,106.07655
23.350073,23.182615,23.05636,23.261292
13.557294,-3.49275,0.8109752,3.6776373
28.031202,27.182402,27.950142,27.888075
48.810135,49.23809,49.15242,49.07485
71.58448,70.96226,71.559586,71.43387
33.043854,33.955338,33.4007,32.13482
25.693201,25.285704,25.811756,25.557007
56.913292,57.241272,57.134617,56.91609
92.09072,92.26943,92.17101,90.40364
40.198944,39.579586,40.14603,40.288406
100.89033,100.54991,100.107414,100.51511
-2.6856368,8.036306,9.885495,3.750901
85.151405,84.72029,84.256836,84.612656
38.411278,39.992912,40.595596,36.74893
56.148468,56.373604,56.430546,55.843887
58.111732,55.976685,51.855476,51.885674
16.620314,16.849348,16.65475,16.997223
11.298618,-0.8299948,0.97564614,1.8560321
23.60618,21.020742,23.405594,22.980925
70.9561,69.79455,70.98106,71.21976
82.00356,82.562675,82.13366,81.729965
59.38318,59.21232,59.695217,59.2386
70.39123,70.513626,70.801704,69.71713
106.41213,106.160355,106.04458,106.14218
67.41307,66.124626,65.48537,67.32951
36.563816,37.14676,31.106693,35.065483
8.086461,8.192801,8.337455,8.402963
6.802526,-4.7255244,-2.1686926,-0.91738725
21.357141,21.703707,21.722376,21.810947
14.976356,14.617561,14.984984,15.069194
7.423835,7.410993,7.12653,7.0960975
9.636408,9.403627,9.354418,9.35216
105.438324,104.74102,105.61231,105.235886
38.949764,38.546753,38.423714,38.611755
19.497002,6.3192983,7.48869,10.099107
54.47693,58.653557,60.91256,55.313057
15.4590645,0.8888954,4.138811,5.752515
39.293495,26.64311,25.0358,41.2083
62.547436,63.072456,63.896244,62.276623
66.01128,65.64488,66.18586,66.10053
25.876516,25.323381,26.24969,25.808563
65.90517,65.634125,66.00234,65.72467
57.546883,57.274773,57.93532,57.602962
30.482355,30.386889,30.795956,29.871208
28.374077,28.19241,28.294865,27.80545
-10.902005,-11.950555,-16.273617,-9.683187
12.03456,0.111953124,1.4474393,4.8488436
9.4731865,-2.8022106,-0.21907367,0.44985318
85.71221,83.85478,86.16447,85.56846
69.259056,69.01468,69.531746,69.42722
9.890091,-1.9798752,-0.47993267,7.268442
-51.603783,-58.981876,-49.68824,-52.635204
71.27645,70.661896,71.57818,71.277275
38.52361,20.900043,28.01642,30.054184
20.101656,19.471354,20.742022,20.270489
14.117199,13.860882,14.14742,14.105645
98.01391,97.521194,97.37823,97.3759
-46.7429,-54.329716,-44.0355,-47.06168
6.6708455,-5.9484725,-3.8475065,-1.3043883
86.935715,85.017166,86.47555,87.46008
2.8901508,2.9795725,3.1167898,3.2445543
20.541216,20.198755,20.667349,20.132748
9.934824,-1.9980217,-0.3364843,1.4923584
11.393309,11.405729,12.057389,11.174549
14.769167,13.077423,10.331157,14.60413
22.253305,22.61945,22.244534,21.496668
6.9670234,7.001985,6.719985,6.667167
66.239815,65.93263,66.29146,65.551216
25.473576,10.506381,19.191837,12.411192
111.62276,110.509674,112.31744,113.046974
9.285525,-3.351897,-1.1628312,0.27493358
33.608833,32.9757,33.050747,33.188175
91.47067,88.93614,92.81652,93.403366
46.057526,45.742043,46.060684,45.339817
25.265133,24.844452,24.904747,24.89249
15.640959,15.253134,15.767022,15.299935
13.395521,12.956019,13.25648,13.439164
10.388232,10.117033,10.178772,10.152961
62.846527,61.340073,63.319084,63.55186
10.727087,-2.2860754,-0.10552491,1.3121469
99.93212,99.992386,99.81734,100.07882
7.550739,-5.379592,-3.401554,-0.3113749
-17.063087,-27.529821,-25.197815,-22.254198
79.74438,78.56258,79.83858,80.136765
88.281624,88.16305,88.28466,87.31815
94.14571,93.43628,93.94552,94.100075
62.70138,62.93495,53.246223,58.80125
9.391378,-3.1933773,-1.0245336,0.40480924
62.1741,62.214783,51.581257,57.898968
71.54534,71.10439,71.821556,71.5459
22.28241,21.880331,22.263891,22.481487
65.90011,62.736862,67.640175,67.6028
51.412045,50.3005,52.91593,51.35639
30.846296,30.508776,30.913914,30.597385
54.683994,54.96125,54.43376,54.722187
19.643675,18.667936,14.282396,19.67032
84.16886,84.39355,83.850586,83.27902
61.48591,61.66508,62.570213,62.81524
34.35269,34.8197,34.733,34.04757
20.443913,20.67283,21.020033,20.206202
85.53779,84.85782,85.99859,85.7065
87.56452,84.768974,88.25584,88.95862
102.58515,102.02293,102.37322,102.40063
100.7801,100.21758,100.53979,100.771645
47.230457,46.67464,47.48142,47.479046
38.796505,36.186047,32.922127,31.495502
78.05611,77.58362,78.54602,78.17229
-6.97394,-4.66411,0.47045434,-5.430288
-25.373806,-34.550076,-27.412346,-29.022505
91.90639,90.45366,92.75773,92.23355
95.58571,95.36178,94.74001,96.0659
12.233032,5.8595757,16.931335,12.743821
30.93271,31.08801,31.230495,31.212524
15.561487,1.6410879,3.9292164,5.7150197
34.18776,34.257755,34.22627,34.143024
80.12298,79.954704,79.76933,79.919975
112.2352,111.760925,112.14956,110.6768
68.739235,68.747215,68.99265,68.346504
74.07895,73.48541,74.26951,74.5729
101.71713,101.33434,101.94217,101.38187
109.276405,109.813965,109.10489,105.99626
8.611272,-3.9750774,-1.7959508,-0.08791374
3.0671213,2.5529807,3.0346622,-2.779311
54.375214,54.46,54.96921,54.04901
29.281132,28.76863,29.806358,29.217968
81.77506,81.73581,80.94244,80.95388
40.848186,41.16801,41.025555,41.01035
32.08875,32.598793,32.66319,31.312
32.985462,16.900423,19.78306,21.23881
21.652586,6.975346,9.497418,11.8834305
55.64821,55.268288,55.880993,54.987373
9.413867,-2.9480083,-0.5072526,0.30590796
-58.789883,-65.745224,-61.416374,-62.2967
38.41504,38.28064,39.11701,38.60884
9.240049,9.807923,11.331094,3.2965696
11.610093,-0.47252238,1.1764318,2.2254045
39.612083,39.833015,40.313828,39.419807
35.619003,34.936577,35.56778,35.64697
69.42963,69.19449,69.01806,69.23271
24.439962,24.13946,24.63657,24.871574
83.20118,82.89589,83.02668,83.19629
55.793373,55.300465,56.574425,56.70377
28.414816,17.418243,16.228165,17.384556
25.382719,9.973444,12.520611,15.426878
23.045824,22.939547,23.283287,23.765438
-0.090353355,-0.2035786,0.2648331,0.43018317
104.947014,104.98573,104.47117,103.5343
95.514725,94.04607,93.62561,96.06414
26.790445,11.386938,17.63855,16.322191
57.446556,57.00324,57.246716,57.015476
16.695547,16.434011,14.640344,10.685695
51.412407,51.87349,51.437584,49.937008
49.159286,48.49852,43.30403,47.01866
72.41474,72.450836,72.72086,71.39122
82.962975,83.32837,83.10508,82.284355
74.87915,74.61471,75.39544,74.9485
17.184278,16.488539,14.126209,11.747092
20.778734,17.970226,23.655214,22.420723
49.362194,48.98673,43.34437,47.641857
8.527835,8.552127,7.843457,7.9474115
8.447881,-4.150126,-1.9574012,-0.17902158
10.680145,8.378782,7.2904215,10.906909
27.881462,27.324976,28.301922,27.883633
9.38694,-3.0649765,-0.7769908,0.22375418
66.147896,65.7156,66.172966,66.2418
62.13395,61.866936,62.12286,61.756023
34.879997,21.790525,25.468475,23.792633
81.172,80.48153,80.83989,81.25606
-23.408209,-29.26367,-30.308548,-24.978355
93.82292,94.05211,93.567986,92.99719
25.00762,25.729673,26.157568,22.70309
16.536642,15.845385,16.96037,16.42146
3.816665,-8.672303,-7.5876627,-2.0573773
35.222317,24.139414,24.156582,23.84233
13.016497,12.765746,11.085986,7.5735545
99.90198,99.65768,99.8908,98.98646
11.496453,0.2382854,9.586752,2.2039783
-7.6239433,-19.017878,-16.622192,-14.214095
62.064213,60.95343,62.221516,62.38512
96.347786,95.86904,96.352425,96.531494
12.737707,12.892953,12.804431,12.558803
60.155014,59.13881,60.964825,60.526943
40.782074,41.282166,40.78718,39.213722
82.86706,83.304825,82.84162,82.476166
-2.5506275,-2.1429489,-2.615374,-1.8263099
70.349205,71.41014,69.77633,68.37359
48.542397,47.483406,49.19013,48.77695
87.45385,87.409256,87.23214,86.91949
71.97372,73.27412,73.2965,70.75549
72.843124,72.26941,72.77199,72.68805
53.699516,54.908165,57.22916,51.449955
15.804064,2.8581107,4.22567,7.2803125
84.01587,83.96936,82.92562,83.4402
87.31405,87.72494,88.35447,86.93161
55.801826,55.597374,55.74776,55.57517
9.293822,-3.210323,-0.9314493,0.1260822
61.041817,61.09626,61.29564,61.087543
47.82813,47.974277,47.935436,47.841484
35.969986,36.209473,35.945118,36.01203
9.394946,-3.2059696,-0.9645542,0.29211354
8.7748375,-3.8443334,-1.5394901,0.15128876
67.68573,67.13928,67.65654,67.755035
7.43532,7.3939195,6.8195953,2.200445
108.8055,108.63862,108.49184,108.55403
7.554567,8.123857,7.27565,7.4952707
33.292374,33.519295,33.809998,33.131382
52.033943,51.76068,51.827473,52.06972
9.406533,-2.9471052,-0.5639609,0.3405602
0.98602545,-11.324087,-9.483163,-5.8331294
29.367964,28.843204,29.660213,29.333815
10.274889,7.9315467,6.9577236,10.575288
17.19181,16.67373,12.193544,17.010872
3.667405,3.8968337,3.8195047,3.3709757
4.2888713,3.2248938,5.447182,5.5938544
22.887209,22.70661,23.189972,22.52339
7.665417,7.601006,7.437114,7.39042
-5.0314116,-5.302753,-3.0546713,-2.5934746
15.047148,14.551663,15.419273,14.905215
29.57297,29.374523,29.610317,29.59866
-5.3868165,-17.028791,-14.87338,-11.834027
16.75089,16.47103,14.676646,10.747294
92.58279,92.982414,92.77761,92.15056
71.15605,70.76502,71.246544,71.49213
58.06334,58.52275,58.859898,57.404877
73.49883,78.41496,78.42745,73.83478
15.019754,13.385292,10.497722,14.809468
66.42759,66.00307,50.905376,60.815456
96.26631,96.07635,96.164024,95.46038
35.729065,35.919453,36.20336,35.69035
65.79035,62.158363,67.05293,67.62578
49.392868,49.895,36.900387,50.244797
24.245838,9.478073,21.397911,10.532572
5.6343656,-5.807652,-4.81668,-0.5257485
58.6426,57.85377,58.596344,58.8186
23.377748,23.755444,23.850414,24.090538
66.27393,65.93914,67.05266,65.26936
70.73495,70.38788,70.94173,70.58398
9.244816,-2.2583358,-2.0358295,9.986877
36.732437,36.64967,37.290524,36.306892
74.33807,73.15687,75.6098,73.83896
6.9967413,7.027251,6.7519503,6.6980157
38.892136,38.80797,38.803627,38.65342
110.643715,109.131744,110.86036,110.30685
-5.5822363,-19.111298,-17.22454,-10.380097
53.95548,42.476093,42.189857,48.225483
82.9546,81.815155,83.159485,83.43941
97.90212,97.687515,97.8539,96.88162
4.560142,3.4074671,4.2159166,3.310685
66.49201,65.294876,67.42282,67.17485
61.94882,62.426643,62.465942,60.889942
65.281906,64.40166,64.99391,66.079506
60.203613,60.237186,61.193527,59.263786
14.1335945,13.813856,14.909139,14.137177
22.722689,20.888063,18.610806,22.00745
-31.679985,-40.347836,-37.041904,-36.44309
9.325648,-3.2396133,-1.1061162,0.38988233
25.839434,25.442804,25.88226,25.670454
97.2522,96.99181,97.53921,96.29553
37.260498,36.942642,37.75293,37.369198
32.28616,18.734114,24.14424,21.650543
50.4719,50.79532,51.48467,52.07828
91.25738,88.36921,92.159294,92.498024
2.8451283,2.9510062,3.1466794,3.3447144
15.557704,3.503626,5.8449674,5.8743706
-55.94803,-62.37809,-58.03214,-59.613964
20.998768,20.351252,21.280308,20.887901
13.768168,1.888781,3.0113745,6.9719534
49.384247,49.085754,49.33468,49.30599
12.632548,11.222123,13.322716,13.232906
72.36182,71.68207,67.47254,65.247536
59.043724,58.522438,59.0787,58.913372
103.113,103.64425,103.16274,100.99902
85.71174,84.2663,85.96616,86.46946
-1.1682457,-12.076923,-4.7350845,-8.899375
80.71343,80.45149,78.41617,80.90433
90.68729,90.0945,91.198654,90.52673
17.74588,1.3098558,4.492403,8.077014
22.149466,21.469534,22.51928,22.138596
86.67954,86.437164,86.963,86.23695
49.402004,48.86779,43.12955,47.045452
2.8159902,3.6671126,3.1596231,2.5838325
41.51733,41.519497,41.751194,41.05575
73.85759,74.889915,75.56118,74.80262
15.789807,15.50266,16.053934,15.711249
35.747948,35.7008,35.60689,35.430733
8.29111,-3.830777,-1.0598406,-0.46416497
35.006283,34.948616,34.96431,34.395615
73.87646,71.53393,72.6982,73.675514
86.64573,86.653854,85.5416,86.03116
8.016613,7.8633723,7.8921566,7.8336754
9.334493,-3.2467582,-1.0958718,0.38554835
21.406069,21.464298,21.705854,21.382454
41.679047,41.980934,42.631256,42.917023
32.731915,32.964565,32.605053,31.774868
75.33187,75.18767,75.717995,75.534134
10.263149,7.9128594,6.980766,10.548157
55.918365,56.35229,56.046364,55.481564
8.832629,8.715251,8.357366,8.41631
83.42165,83.603195,83.227745,82.154594
19.409285,19.13605,13.447948,19.115925
55.622856,55.60118,55.592976,55.583607
43.944492,44.058796,44.528294,43.577976
28.289476,27.999277,28.394936,27.609922
65.80947,64.62799,50.041946,60.906643
-76.25617,-80.01941,-74.82015,-78.782745
11.9404335,-2.38648,1.3828317,2.6532447
39.54962,39.727135,39.95058,38.005787
8.279991,-4.3134627,-2.1603298,-0.15450023
9.408739,-2.9955804,-0.64274395,0.28798604
61.224712,61.366127,58.91311,59.760105
91.65171,91.80788,91.572876,90.62839
89.49688,87.70075,89.71803,90.50486
47.34052,47.80538,48.37055,48.80667
25.031206,25.750551,26.239544,24.900002
68.318504,68.1375,68.7225,67.77266
31.258814,18.977716,22.202461,19.801191
14.673905,2.281994,4.0445504,4.673171
49.310204,49.821335,49.955494,46.555424
108.524124,109.82326,109.14437,106.05197
-0.54142225,-0.5299212,-0.15470208,-0.059828985
10.024859,-2.4210231,-0.3969277,0.9256766
16.275963,16.157642,16.336721,16.27476
24.237814,24.31579,24.191473,23.043182
42.76753,42.362213,43.52325,41.925365
108.11637,108.05956,108.21267,107.20574
88.94753,88.377174,88.625114,88.66968
-7.775286,-19.089052,-16.895565,-14.23687
4.88129,4.970762,5.544759,5.3818913
30.40199,30.57503,30.493626,29.525803
104.11218,104.19147,104.06521,101.75914
85.20051,84.974014,85.63903,84.821495
24.973843,25.150742,25.587965,26.011494
18.718407,18.581457,19.236801,18.461239
9.371203,-3.2101886,-1.0308903,0.38237357
46.1249,46.761642,47.384197,45.209663
19.05908,18.664148,18.964418,18.830036
42.84426,42.682495,42.53413,42.47689
58.016823,57.583553,57.91626,57.991108
25.986778,26.701073,27.326712,28.602514
14.062222,2.0194905,3.6493335,4.1661663
84.51979,82.5045,85.43915,85.50527
10.281101,-3.0500038,-0.5007976,1.1014001
71.102516,70.80823,71.0801,70.59263
5.511969,5.2466817,4.0787334,5.5490074
78.92657,79.57653,78.8265,77.648315
73.88437,73.66141,73.61045,73.32733
26.851242,26.839415,27.137438,26.219528
7.293828,7.2029557,7.4070983,7.2698164
77.399506,77.38456,77.7547,76.722336
51.254044,50.24466,51.23476,51.58509
28.38872,28.55889,28.20594,27.914043
9.499964,-3.108814,-0.8740357,0.37193942
12.076108,9.684813,17.536366,15.613181
43.731552,43.345352,44.985355,43.231842
42.882668,42.786392,42.97121,42.954777
23.14901,24.216623,28.120415,21.59861
114.2852,113.72007,114.50447,113.75181
29.310486,14.022623,16.327278,21.08415
54.70093,54.593258,54.619335,54.686337
49.044704,49.546944,49.429817,49.458836
12.63396,10.337264,8.962546,12.931225
24.712133,9.681699,11.83978,16.194822
28.390965,27.92713,28.14727,27.942625
81.07908,80.75444,81.479805,80.890076
114.885124,115.24179,115.52323,113.906364
77.215706,77.1284,77.26619,77.17531
28.24515,14.803548,17.021221,24.296356
109.13594,109.20107,108.640076,108.14132
13.866448,22.198427,6.34384,10.127751
47.74847,47.806534,48.15255,48.184742
43.38765,43.22929,43.38878,43.586063
9.980578,9.727976,9.659854,9.689139
70.769684,70.43911,70.59625,70.88873
4.4181294,4.455213,4.8141394,4.375847
109.5303,109.64668,109.67545,107.284485
8.255582,-3.8648307,-1.0880073,-0.497041
93.06553,93.76114,92.778885,91.314514
22.961443,22.47058,23.415728,22.880102
84.9796,84.35032,84.79025,84.99753
9.392796,-2.9516513,-0.48969305,0.3002231
79.38892,79.259,79.26922,79.38646
77.445496,77.23526,77.89489,76.48142
32.62725,32.889854,32.183617,31.89397
0.49920332,0.56362,0.76162064,0.90269065
77.99823,74.95885,78.87496,79.54442
52.12269,52.33872,53.397427,53.54695
64.66887,64.59322,64.851814,64.886055
100.31493,100.10933,99.60202,100.017624
102.89249,103.27817,103.60046,102.50723
58.967926,57.258698,59.33314,59.608917
17.790184,4.3817344,6.7648854,8.953024
90.04312,90.50891,90.056435,89.89083
65.59478,65.77017,64.469955,64.62663
9.430033,-2.994374,-0.6459979,0.28352666
10.249447,9.97427,10.027942,10.027188
39.409943,39.974777,40.149456,38.814938
90.2169,88.1499,91.67034,91.81356
87.87804,86.352585,88.06378,88.193886
17.22332,18.716797,18.58093,18.62099
86.283264,82.74936,87.45884,88.43007
15.935691,15.448791,13.661706,9.935792
20.588043,20.292421,20.440916,16.165226
47.866066,48.383766,48.483376,46.53068
21.945015,8.79472,10.04747,10.698038
38.29938,38.234364,38.048477,37.491016
54.68041,54.337196,56.915775,50.395306
-7.634149,-16.74866,-11.110565,-11.620585
34.433884,34.96318,34.828445,34.528885
43.709152,42.90465,43.539753,44.151344
34.51289,34.712254,34.745434,35.044506
-26.615875,-35.617214,-28.373127,-30.040176
